,Company ID,Address,Country
120,GC0002233,"RODOVIA RIO-BAHIA, KM 594 36900-000 MANHUAÇÚ",Brazil
121,GC0012992,"ROD. PA 150, KM 07, CSI 29. QUADRA01, LOTE 15 68507-730 MARABÁ",Brazil
122,GC0002369,RUA GASPAR RICARDO 234 87040-365 MARINGÁ,Brazil
123,GC0002276,"ROD.PR 317 KM.08, S/N, QD.54, LT.06 87065-005 MARINGÁ",Brazil
124,GC0002153,"AV. ANTONIETA ALTENFELDER, 3.499 - ZONA COMERCIAL 17512-130 MARÍLIA",Brazil
125,GC0025915,"Rua Papa João XXIII, 2843 09370-800 MAUÁ",Brazil
126,GC0002172,"ROD. ADHEMAR DE BARROS (SP-340), KM 159 13803-070 MOGI-MIRIM",Brazil
127,GC0002348,AV. DEPUTADO PLINIO RIBEIRO 1057 39401-474 MONTES CLAROS,Brazil
128,GC0002280,AV. INDUSTRIAL DEHUEL VIEIRA DINIZ 160 59623-300 MOSSORÓ,Brazil
129,GC0002162,AV. RIO BAHIA 5399 36880-000 MURIAÉ,Brazil
130,GC0002280,AV. DÃO SILVEIRA 6000 59066-180 NATAL,Brazil
131,GC0031851,AVENIDA DÃO SILVEIRA 6000 - A 59066-180 NATAL,Brazil
132,GC0002278,"RODOVIA BR-101, KM 92 49160-000 NOSSA SENHORA DO SOCORRO",Brazil
133,GC0002167,RUA CARLOS MARQUES ROLLO 881 26225-291 NOVA IGUAÇÚ,Brazil
134,GC0002140,"ROD. BR-386, Nº 2.229, KM 437 92480-000 NOVA SANTA RITA",Brazil
135,GC0002244,"ROD. RS 239, KM 13, Nº 455 93352-000 NOVO HAMBURGO",Brazil
136,GC0002388,AVENIDA JOSÉ DO PATROCÍNIO - SOBRE-LOJA 550 93310-240 NOVO HAMBURGO,Brazil
137,GC0012992,AVENIDA ORIVAL PRAZERES 68.193-000 NOVO PROGRESSO,Brazil
138,GC0002337,"ROD. RAPOSO TAVARES, KM 378+900 METROS 19915-022 OURINHOS",Brazil
139,GC0002278,"RODOVIA BR-101, KM 184/185 55540-000 PALMARES",Brazil
140,GC0066143,"QUADRA 1112 SUL ALAMEDA, 11 QL L S/N LOTE 9 77024182 PALMAS",Brazil
141,GC0002276,"RODOVIA BR 376, Nº 9.505 87720-140 PARANAVAÍ",Brazil
142,GC0012992,"ROD. MUNICIPAL FARUK SALMEN, S/N QUADRA 2-LOTES 6,7 E 8 68515-000 PARAUAPEBAS",Brazil
143,GC00102038,BR 285 KM 182 S/N 99043800 PASSO FUNDO,Brazil
144,GC0002388,AVENIDA BRASIL OESTE - BOQUEIRÃO 3680 99025064 PASSO FUNDO,Brazil
145,GC0002199,AV. RODRIGO CASTILHO DE AVELLAR 480 38.706.215 PATOS DE MINAS,Brazil
146,GC0002244,"RUA GIUSEPPE MATTEA, 625 - BR-116 KM 523 96050-470 PELOTAS",Brazil
147,GC0002164,"AV. CEL.CLEMENTINO COELHO, S/N 56308-210 PETROLINA",Brazil
148,GC0002164,"AV. SENADOR HELVIDIO NUNES, S/N, KM 06 64600-000 PICOS",Brazil
149,GC0002292,AV. CASSIO PASCHOAL PADOVANI 700 13420-360 PIRACICABA,Brazil
150,GC0037959,"AV. SOUZA NAVES, 555 - LOJA 2 84062-000 PONTA GROSSA",Brazil
151,GC0002184,"AV. DOUTOR JOSÉ GROSSI, Nº 158 - LOJA 01 35430-213 PONTE NOVA",Brazil
152,GC0002244,AV. DOS ESTADOS 2405-BR 116 90200-001 PORTO ALEGRE,Brazil
153,GC0002388,RUA DOUTOR NILO PEÇANHA - LOJA A 3410 91330-001 PORTO ALEGRE,Brazil
154,GC0002388,RUA PEREIRA FRANCO 407 90240520 PORTO ALEGRE,Brazil
155,GC0002172,AV. JOÃO MARTINS SILVEIRA SOBRINHO 2495 13660-000 PORTO FERREIRA,Brazil
156,GC0023445,RUA DA BEIRA 5.941 76820-005 PORTO VELHO,Brazil
157,GC0002199,"AV. ROD. FERNÃO DIAS, KM 793 37550-000 POUSO ALEGRE",Brazil
158,GC0002287,AV. PRESIDENTE WENCESLAU BRAZ 4609 37706-055 POÇOS DE CALDAS,Brazil
159,GC0012943,AVENIDA HERCULANO BANDEIRA 927 51110-131 RECIFE,Brazil
160,GC0002153,AV. ATILIO ALBERTINI 340 19.570-000 REGENTE FEIJÓ,Brazil
161,GC0002294,AV. CASTELO BRANCO 51 14095-000 RIBEIRÃO PRETO,Brazil
162,GC0002379,AVENIDA PROFESSOR JOÃO FIÚSA 2570 14024-260 RIBEIRÃO PRETO,Brazil
163,GC0002228,ROD. BR 364 4.260 69907-701 RIO BRANCO,Brazil
164,GC0033980,RUA FRANCISCO EUGÊNIO 160/162 20941-120 RIO DE JANEIRO,Brazil
165,GC0025509,AVENIDA DAS AMÉRICAS 6455 22793-080 RIO DE JANEIRO,Brazil
166,GC0025509,AVENIDA DAS AMÉRICAS  645 22640-100 RIO DE JANEIRO,Brazil
167,GC0025509,ESTRADA FRANCISCO DA CRUZ NUNES  4390 24350-310 RIO DE JANEIRO,Brazil
168,GC0002169,AV. BRASIL 8255 21030-000 RIO DE JANEIRO,Brazil
169,GC0002170,AV. BRASIL 7600 21030-001 RIO DE JANEIRO,Brazil
170,GC0002200,"RODOVIA BR-470, KM 143-NR 14336 89163-300 RIO DO SUL",Brazil
171,GC0012992,AV. MARCHA PARA O OESTE 1525 75905-230 RIO VERDE,Brazil
172,GC0002335,"RODOVIA BR-364, KM 204 78875-000 RONDONÓPOLIS",Brazil
173,GC0025520,AVENIDA LUIZ VIANA FILHO 6.864-B 41741-590 SALVADOR,Brazil
174,GC0002328,"ROD. BR 324, Nº 11.443 41305-280 SALVADOR",Brazil
175,GC0002197,Rua Trinta e Um de Outubro 15 96815-800 SANTA CRUZ DO SUL,Brazil
176,GC00102037,"BR 158 S/N, Sala 03 97095800 SANTA MARIA",Brazil
177,GC0012992,"ROD. BR-163, KM 06 68030-000 SANTARÉM",Brazil
178,GC0025517,AVENIDA DOUTOR WASHINGTON LUIZ 78/80 11050-201 SANTOS,Brazil
179,GC0002325,"AV. MARGINAL DA VIA ANCHIETA, 2521, KM. 62,2 11090-001 SANTOS",Brazil
180,GC0002255,RUA OLAVO BILAC 480 35700-328 SETE LAGOAS,Brazil
181,GC0002335,RUA COLONIZADOR ENIO PEPINO 2799 78557-454 SINOP,Brazil
182,GC0002160,"AV. BR 222, S/N - KM 224 62051-060 SOBRAL",Brazil
183,GC0002212,"RODOVIA RAPOSO TAVARES, KM 103,9 18052-775 SOROCABA",Brazil
184,GC0025522,AVENIDA ANTÔNIO CARLOS COMITRE 1.210B 18047-620 SOROCABA,Brazil
185,GC0025522,AVENIDA DOUTOR ARMANDO PANNUNZIO - CONJ. B 381 18050-000 SOROCABA,Brazil
186,GC0002246,AV. DR. RUDGE RAMOS 859 09639-000 SÃO BERNARDO DO CAMPO,Brazil
187,GC0002246,"AV. NICOLA DEMARCHI, Nº545 09820-655 SÃO BERNARDO DO CAMPO",Brazil
188,GC0002278,"AV. CAPITÃO JUVENAL FIGUEIREDO, 2.999 - PARTE A 24744-560 SÃO GONÇALO",Brazil
189,GC0025518,"ROD. BR-101, S/N, KM 205 - SALA 02 88117-901 SÃO JOSÉ",Brazil
190,GC0002345,"ROD. BR-101, KM 205 88117-500 SÃO JOSÉ",Brazil
191,GC0025521,AVENIDA CASEMIRO DE ABREU 470 - B 15015-410 SÃO JOSÉ DO RIO PRETO,Brazil
192,GC0012992,AV. MÁRIO ANDREAZZA 867 15081-490 SÃO JOSÉ DO RIO PRETO,Brazil
193,GC0002212,"Av. Dep. AV. DEPUTADO BENEDITO MATARAZZO, Nº 13.131 12220-610 SÃO JOSÉ DOS CAMPOS",Brazil
194,GC0025519,AVENIDA DEPUTADO BENEDITO MATARAZZO 9575 12220-610 SÃO JOSÉ DOS CAMPOS,Brazil
195,GC0025519,RUA MOSCOU 73 12216-700 SÃO JOSÉ DOS CAMPOS,Brazil
196,GC0037959,"RODOVIA CONTORNO LESTE BR 116, Nº 5.615 - LOJA 2 83085-058 SÃO JOSÉ DOS PINHAIS",Brazil
197,GC0002287,"AV. MARGINAL BENEDITO MIUCCI PEREZ, S/N (RODOVIA SP 344 KM 223.2 – CXP 432) 13870-972 SÃO JOÃO DA BOA VISTA",Brazil
198,GC0032540,AVENIDA DOS HOLANDESES 35 65071-380 SÃO LUIS,Brazil
199,GC0002278,"ROD. BR 135, 01, KM 01 - BLOCO A 65095-600 SÃO LUIS",Brazil
200,GC0002276,"ROD. BR-282, KM 644, Nº 50 89900-000 SÃO MIGUEL D'OESTE",Brazil
201,GC0002183,RUA ALMIRANTE PESTANA 76 01552-060 SÃO PAULO,Brazil
202,GC0057670,AVENIDA PACAEMBU  343 01155-000 SÃO PAULO,Brazil
203,GC0032444,AVENIDA DAS NAÇÕES UNIDAS 7945 05477-000 SÃO PAULO,Brazil
204,GC0025517,AVENIDA DOUTOR RICARDO JAFET 2419 - A 04123-030 SÃO PAULO,Brazil
205,GC0025517,AVENIDA CARINÁS 565 04086-011 SÃO PAULO,Brazil
206,GC0025517,RUA JOINVILLE 399 04008-010 SÃO PAULO,Brazil
207,GC0002406,AVENIDA BRIGADEIRO FARIA LIMA 3244 01452-002 SÃO PAULO,Brazil
208,GC0002406,RUA COLOMBIA 785 01438-001 SÃO PAULO,Brazil
209,GC0002212,AV. OTAVIANO ALVES DE LIMA 2600 02701-000 SÃO PAULO,Brazil
210,GC0002212,"AV. BANDEIRANTES, 3999 ESQUINA ALAMEDA GUARAMOMIS 04076-012 SÃO PAULO",Brazil
211,GC0025522,ESTRADA DA ALDEINHA - CONJUNTO B - SALA - 03  55 06465-100 SÃO PAULO,Brazil
212,GC0025522,AVENIDA MORUMBI – CJ. A 7816 04703-000 SÃO PAULO,Brazil
213,GC0025522,RUA BACAETAVA 250 04705-010 SÃO PAULO,Brazil
214,GC0025519,RUA HÉLIO PELLEGRINO - SETOR B 35 04513-100 SÃO PAULO,Brazil
215,GC0025519,RUA AZEVEDO SOARES 2046 03322-002 SÃO PAULO,Brazil
216,GC0025519,RUA LUIZ DOS SANTOS CABRAL 216 03337-060 SÃO PAULO,Brazil
217,GC0002199,AV. ENG. WASHINGTON MARTONI 160 37950-000 SÃO SEBASTIÃO DO PARAISO,Brazil
218,GC0012983,ROD. REGIS BITTENCOURT 1300 06768-100 TABOÃO DA SERRA,Brazil
219,GC0002335,AV. LIONS INTERNACIONAL 1492-W 78300-000 TANGARÁ DA SERRA,Brazil
220,GC0002208,"RODOVIA TEIXEIRA DE FREITAS/ALCOBAÇA, KM. 0, S/Nº 45996-370 TEIXEIRA DE FREITAS",Brazil
221,GC0037959,"RUA CAMBOJA, S/Nº 84272080 TELÊMACO BORBA",Brazil
222,GC0002278,ROD. BR 316 KM 07 Nº 130 64018-640 TERESINA,Brazil
223,GC0012943,AVENIDA DOM SEVERINO 2525 64052-535 TERESINA ,Brazil
224,GC0002223,AV. ALFREDO SÁ 6145 39804-000 TEÓFILO OTONI,Brazil
225,GC0002205,"ROD. BR-381, KM. 196 35180-001 TIMÓTEO",Brazil
226,GC0002199,"RODOVIA FERNÃO DIAS, KM. 697,1 37410-000 TRÊS CORAÇÕES",Brazil
227,GC0002153,AV. CAPITÃO OLINTO MANCINI 2880 79603-011 TRÊS LAGOAS,Brazil
228,GC0002199,RUA ARLINDO DE MELO 1675 38040-120 UBERABA,Brazil
229,GC0035126,AVENIDA JOÃO NAVAES DE AVILA  5149 38408-144 UBERLÂNDIA,Brazil
230,GC0012997,"AV. PAULO ROBERTO DA CUNHA SANTOS, Nº 2181 / A 38402-266 UBERLÂNDIA",Brazil
231,GC0002184,"RODOVIA MGT 265, KM 84 36500-000 UBÁ",Brazil
232,GC0002231,RUA MANOEL RAMIRES 5660 87507-011 UMUARAMA,Brazil
233,GC0021658,"BR-476, KM 223 ROD.XISTO-U.VITÓRIA-S.M.S 84600-000 UNIÃO DA VITÓRIA",Brazil
234,GC0002182,"RODOVIA SC-453, KM 53,6 89560-000 VIDEIRA",Brazil
235,GC0023445,AV. CELSO MAZUTTI 5.761 76980-000 VILHENA,Brazil
236,GC0002276,"TREVO DAS RODOVIAS BR-158/280, S/Nº 85520-000 VITORINO",Brazil
237,GC0002389,AVENIDA NOSSA SENHORA DA PENHA 1331 29056-243 VITÓRIA,Brazil
238,GC0002179,"AV. PRESIDENTE DUTRA, S/Nº KM 839A 45066-700 VITÓRIA DA CONQUISTA",Brazil
239,GC0037959,"BR-282, KM 508 SN - LINHA SÃO PAULO 89820000 XANXERE",Brazil
0,GC0024392,Vía 40 No. 77B-59 579986.0 Barranquilla,Colombia
1,GC0024392,Via 40 No. 77B-59  80001.0 Barranquilla,Colombia
2,GC0064021,"Carrera 7 # 120-20, Centro Empresarial Usaquen Plaza 10111, Local 1-08 110111.0 Bogota",Colombia
3,GC0064021,Calle 99 No. 11-42 110221.0 Bogota,Colombia
4,GC0024006,Autopista Norte con Calle 235 Costado Occidental 111176.0 Bogotá,Colombia
5,GC0028008,Av 68 # 95-73 579986.0 Bogotá,Colombia
6,GC0078620,Calle 7 No. 17 - 01 111411.0 Bogotá,Colombia
7,GC0026229,Avenida Centenario # 90 - 70 11001000.0 Bogotá,Colombia
8,GC0033560,Av. Cra 68 No. 68B-61 11001000.0 Bogotá,Colombia
9,GC0033560,Calle 80 costado Sur Km. 1 (después del Puente de Guadua) 11001000.0 Bogotá,Colombia
10,GC0033560,Autopista Norte No. 183A-58 110141.0 Bogotá,Colombia
11,GC0037748,Diag. 170 No. 64-80 11001000.0 Bogotá,Colombia
12,GC0064021,Calle 90 No. 12-31 110111.0 Bogotá,Colombia
13,GC0064021,Calle 116 No. 18-48 110111.0 Bogotá,Colombia
14,GC0026230,Calle 19 # 68 -75 579986.0 Bogotá D.C.,Colombia
15,GC0078569,Carrera 18 No. 16 - 77  201020.0 Bosconia,Colombia
16,GC0026225,Avenida Florida Blanca # 91- 55 579986.0 Bucaramanga,Colombia
17,GC0037748,Carrera 27 No. 55-56 Loc 1 680003.0 Bucaramanga,Colombia
18,GC0079972,Cra 8 # 33-16 760010.0 Cali,Colombia
19,GC0024392,Carrera 3ra No. 7 -145 Loc 107-108 130001.0 Cartagena,Colombia
20,GC0024392,Carrera 17 No. 32-56 El Espinal 130001.0 Cartagena,Colombia
21,GC0078620,Calle 1 No. 5 - 19 540003.0 Cúcuta,Colombia
22,GC0026239,Avenida 3ra # 8 - 19 150461.0 Cúcuta,Colombia
23,GC0033560,Municipio de Duitama vereda San Lorenzo KM 4 Vía Paipa  Duitama  150461.0 Duitama,Colombia
24,GC0026240,"Autopista Central de Norte 600 Mts. Vía Duitama-Paipa 150461.0 Duitama, Boyacá",Colombia
25,GC0026236,"Km 1 vía Duitama Paipa, sector Higueras 150461.0 Duitama, Boyacá",Colombia
26,GC0033560,Glorieta Mirolindo Cruce Parque Deportivo 730001.0 Ibague,Colombia
27,GC0033560,Carrera 48 sur No. 83-15 Kilómetro 4 Vía Picaleña  Ibague,Colombia
28,GC0028008,Cra. 23 No. 69a-96 170004.0 Manizales,Colombia
29,GC0024006,Kilómetro 6 Vía Don Diego (Llano Grande) 5001000.0 Medellin,Colombia
30,GC0024006,Carrera 50 No. 79 Sur-30 (La Estrella) 5001000.0 Medellin,Colombia
31,GC0024006,Calle 10 No. 50-243 (Mall Rio) 50001.0 Medellin,Colombia
32,GC0024006,El Recreo cra 5ta No. 63-33 Montería 230002.0 Monteria,Colombia
33,GC0024006,Cra 6 N0. 71-58 (Monteria) 230002.0 Montería,Colombia
34,GC0026229,Calle 2da sur No. 7-33 410006.0 Neiva,Colombia
35,GC0028008,Cra. 17 No. 9-83 Av. Ricuarte contiguo a Carulla Pinares 660003.0 Pereira,Colombia
36,GC0028008,Av. 30 de Agosto No. 103-81 660001.0 Pereira,Colombia
37,GC0078569,Diagonal 39 No. 7 - 08 470002.0 Santa Marta,Colombia
0,GC0001556,Km 58 Banha - El Mansoura Road - Aga,Egypt
1,GC0010923,"Km124, Alexandria-Matrouh North Coast Road  Alamein",Egypt
2,GC0010923,Alexandria-Cairo Agriculture Road 21431 Alexandria,Egypt
3,GC0001556,Km 26 Cairo Alexandria Desert Road  Alexandria,Egypt
4,GC0010809,"1025, Corniche El Nile 11431 Cairo",Egypt
5,GC0010809,"Ring Road, Third settlement, New Cairo 11771 Cairo",Egypt
6,GC0001551,"Km 18, Cairo-Ismailia Desert Road 11769 Cairo",Egypt
7,GC0001556,"KM 24, Cairo-Ismailia Desert Road, El Obour - Cairo",Egypt
8,GC0011274,"1, Tahrir Street 12311 Giza",Egypt
9,GC0011274,"KM 22, Cairo-Alexandria Desert Road 12111 Giza",Egypt
10,GC0011274,"El Nagda Square, Ring Road  Hurghada",Egypt
11,GC0001556,"Airport Road, Industrial Zone - Hurghada",Egypt
12,GC0001556,El Hebil - Luxor,Egypt
0,GC0066428,"Sun Court, S.G. Highway 380063 Ahemdabad",India
1,GC0038651,"ABHIJIT - VI, PLOT NO.4, The Shantisadan Co-operative Housing Society Limited, 380054 Ahmedabad",India
2,GC0018024,"Sun Court, S.G. Highway 380063 Ahmedabad",India
3,GC0018024,"Survey No.390,353P 380058 Ahmedabad",India
4,GC0026907,"GAT No:- 143, Waladgaon,Opposite Bajaj Auto Ltd, Next to Deccan Honda,Aurangabad-Ahmednagar Road, 431210 Aurangabad",India
5,GC0002534,"107, Kasturba Road 560001 Bangalore",India
6,GC0026468,"Survey No. 77/1, Vallagerehalli Village, Opp. R V College of Engineering 560059 Bengaluru",India
7,GC0026468,"560034 No 107/3, 80 Feet Road, 4th Block, Koramangala 4th Block, Koramangala, Bengaluru, Karnataka 560034 Bengaluru",India
8,GC0002534,107 Kasturba Road 560001 Bengaluru,India
9,GC0002534,"10/1A Hoodi Industrial Area, Mahadevapura Post, White Field Road, Hoodi 560048 Bengaluru",India
10,GC0018024,"Near M.P.E.B. Office, 1/2 Govindpura Industrial Area, Govindpura, 462023 Bhopal",India
11,GC0021321,Plot No-84-85 160002 Chandigarh,India
12,GC0024276,"6, Industrial Area Phase - I, NH 22, Punchkula, Haryana 134113 Chandigarh",India
13,GC0002534,80/81 Ambattur Industrial Estate 600 058 Chennai,India
14,GC0035824,"199 Anna Salai, Mount Road, Express Estate, Triplicane 600002 Chennai",India
15,GC0035824,"No: 148, Okkiyam, Thuraipakkam, OMR 600096 Chennai",India
16,GC0035824,"115 Estate Main Road, Industrial Estate, Perungudi 600096 Chennai",India
17,GC0002537,"2/393-C NH - 47, Vytilla - Aroor Bypass, Near Kundannur Junction, Maradu 682 304 Cochin",India
18,GC0002534,370 Mettupalayam Road 641 043 Coimbatore,India
19,GC0002534,"Sundaram Motors, 1/166, Pollachi Main Road, Eachanari 641021 Coimbatore",India
20,GC0028588,"Plot No. 1160/2087, 754001 Cuttack",India
21,GC0027380,"Mohabewala Industrial Area , Subhash Nagar Chowk , Saharanpur Road, Near Hotel Softel Plaza 248001 Dehradun",India
22,GC0065483,"BG-223, Sanjay Gandhi Transport Nagar 110042 Delhi",India
23,GC0028588,"C-4, Ring Road, Rajouri Garden 110027 Delhi",India
24,GC0028382,"Plot Number- 64, Site IV 201010 Ghaziabad",India
25,GC0028328,"19 Alcon House, Chalta No: 72, P.T. sheet No 403006 Goa",India
26,GC0028588,"Unit No. G1,Golf Course Road, 122002 Gurugram",India
27,GC0028588,5/4/1/3 Khasara No. 5/4/1/2 & 122001 Gurugram,India
28,GC0039284,"Opp. Kali Mandir Path, Nalapara NH-37, 781034 Guwahati",India
29,GC0026468,"Sy No. 27/2, Plot No.35, Raipura Village, Hubballi - Dharwad, Dharward Taluk. 580009 Hubballi",India
30,GC0002538,"Plot number: 47/48, Kavuri Hills, 500014 Hyderabad",India
31,GC0038993,"# 6-3-563, Erramanzil Colony, Banjara Hills Main Road, Somajiguda 500082 Hyderabad",India
32,GC0038993,"B 29 & 30, Industrial Estate, Sanathnagar 500018 Hyderabad",India
33,GC0018024,"25 Mangal Compound, MR 11, Link Road 452001 Indore",India
34,GC0028588,"H-953-954, RIICO Industrial Area, Phase-III, Sitapur Tonk Road 302022 Jaipur",India
35,GC0028588,"Ground Floor, Anand Fort, 302017 Jaipur",India
36,GC0021321,"VPO Khajurla, Opp. Haveli Restaurant, NH-1, Tehsil Phagwara 144411 Jalandhar",India
37,GC0034462,"A-10, 2nd Phase, Adityapur-Kandra Main Road 831013 Jamshedpur",India
38,GC0043239,"S K Industrial Works Pvt Ltd, Kowaband, G T Road, NH2, PO K G Ashram,Gobindpur, Dist. Dhanbad 828 109  Jharkhand ",India
39,GC0028588,"14 B, Heavy Industrial area 342001 Jodhpur",India
40,GC0027866,"14/128 The Mall, Mall Road 208001 Kanpur",India
41,GC0027380,"117 KM STONE, GT  ROAD,NH-1, VILLAGE KUTAIL, 132001 Karnal",India
42,GC0002537,"N.H 47, Kunnumpuram, Desam P.O, Alwaye 683102 Kochi",India
43,GC0002537,"Near KMM College,Cochin International School Road,Thrikkakara P.O,Ernakulam 682021 Kochi",India
44,GC0036938,"Gat No 489/B, Opp. Hind Gear, Near IndiaTiles, Sambhaji Nagar Panand, Nagaon 416122 Kolhapur",India
45,GC0028709,"Ideal Unique Centre, Ground Floor, 10 East Topsia Road 700 046 Kolkata",India
46,GC0028709,"B4/B3, RIC Behala Industrial Estate, Upen Banerjee Road, 700060 Kolkata",India
47,GC0028709,"Arupota, DAG No. 45, 162, 163, Mauza Dhalenda, PS: Pragati Maidan 700105 Kolkata",India
48,GC0035825,"NH 17, Kannur Road, 673005 Kozhikode",India
49,GC0035825,Farook College P.O. 673632 Kozhikode,India
50,GC0027866,"KN 353, Uttardhauna, Tiwari Ganj, Faizabad Road 227105 Lucknow",India
51,GC0027866,"KN-137, Uttardhauna, Tiwari Ganj, Faizabad Road 227105 Lucknow",India
52,GC0021321,"Grand Trunk Road, Village -Jugiana, Punjab 141011 Ludhiana",India
53,GC0002534,"NO. 211, South Veli Street 625 018 Madurai",India
54,GC0002534,"Behind Kannur Checkpost, NH 48, Mangalore-Bengaluru Road, Kannur 575007 Mangalore",India
55,GC0002534,"SUMMIT, Airport Road , Marry Hill 575008 Mangalore",India
56,GC0031662,"C-19, Industrial Area Phase-1, 160055 Mohali",India
57,GC0010323,"Electric Mansion, Appa Saheb Marathe Marg, Prabhadevi 400 025 Mumbai",India
58,GC0010323,"Modern Auto, 115, Dr. Annie Besant Road,Behind Poonam Chambers A, Worli 400 018 Mumbai",India
59,GC0010323,"Aston Building, Ground Floor,Shastri Nagar, Near Lokhandwala Circle, Andheri (West ), 400053 Mumbai",India
60,GC0010323,"C.T.S. No. 94-A, Saki Vihar Road, Off. Chandivali, Andheri (East) 400072 Mumbai",India
61,GC0010323,"Block No 28, Raghuvanshi Mills Compound,11/12, Senapati Bapat Marg, Lower Parel 400013 Mumbai",India
62,GC0010323,"86, Suraj Prakash, Shankar Ganekar Marg, Next to Ravindra Natya Mandir, Prabhadevi 400025 Mumbai",India
63,GC0018024,"Blue Empress,Boraspada Road, Dev nagar,Kandivali West 400092 Mumbai",India
64,GC0021745,"Motor House, Ground Floor, 66 Sitaram Patkar Marg, Charni Road 400007 Mumbai",India
65,GC0022700,"Metro Estate,178 CST Road,Kalina,Santacruz(East), 400098 Mumbai",India
66,GC0022700,"C/o Bombay Cycle & Motor Agency Ltd., Oriental Bldg., 7, Jamshedji Tata Road, Next to RITZ Hotel 400020 Mumbai",India
67,GC0022700,"Plot number 11,Remi House, Near HUB mall, Walbat Road, Goregaon (East) 400063 Mumbai",India
68,GC0026468,"SITE NO.49, HEBBAL INDUSTRIAL AREA, HEBBAL 570016 Mysuru",India
69,GC0081654,"Plot no. C-43-1, Central MIDC main road 440028 Nagpur",India
70,GC0081654,"Plot No.C- 40/B,Central MIDC Main road,MIDC Hingna 440028 Nagpur",India
71,GC0026907,"A22, MIDC, Ambad, Garware point, Nashik 422010 Nashik",India
72,GC0022700,"Satra Plaza , Shop No- 9,10,11, Plot No.- 19 & 20,  Sector- 19 D, Palm beach road, Vashi 400705 Navi Mumbai",India
73,GC0022700,"D 36/2, TTC Industrial Area,Thurbe Sanpada Road,Opposite- Thyrocare, Thurbe Navi Mumbai 400705 Navi Mumbai",India
74,GC00104212,A-3 Green Park 110016 New Delhi,India
75,GC0028382,"The Ashok Hotel, 50 – B 110021 New Delhi",India
76,GC0028382,"59 B, Rama road 110008 New Delhi",India
77,GC0028382,52 B Rama road 110008 New Delhi,India
78,GC0028588,"F-85, Okhla Industrial Estate 110020 New Delhi",India
79,GC0028588,"GA-2, Block B-1 Extension, Mohan Cooperative Industrial Estate, Mathura Road, 110044 New Delhi",India
80,GC0028588,"1 B - 92, Mayapuri Industrial area, Phase – 110064 New Delhi",India
81,GC0028588,"1 B 81 Mayapuri Industrial Area, Phase 110064 New Delhi",India
82,GC0028382,"D-7, Dallupura Road, 201301 Noida",India
83,GC0022698,"101 Baner, Mumbai-Bangalore Highway 411045 Pune",India
84,GC0022698,"Godrej Castlemaine, Near Ruby Hall Clinic, Bund Garden Road 411001 Pune",India
85,GC0036938,"Support Service Building,  Sr.No.15,Plot No.1, Opp.Gold Adlab,Kalyaninagar 411014 Pune",India
86,GC0036938,"Gat.No.1331/1,Panchwati Warehouse,Nagar Road, Wagholi 412207 Pune",India
87,GC00101157,"NH-6, Tatibandh Square, GE road 492099 Raipur",India
88,GC0018024,"Gondal Road, Near S.T Workshop, 360005 Rajkot",India
89,GC0043239,"Plot No. 13/D, Industrial Development Area, Opp. Sai Baba Temple,  FCI Road, Gowthami nagar 505 210. Ramagundam",India
90,GC0002534,"No. 184, Konerikarai, Kandhampatty Bye Pass, 636005 Salem",India
91,GC0002538,32&33 MMR Garden Road 500014 Secunderabad,India
92,GC0043239,"Jayant Main Road, Medhauli, Singrauli, PO Singrauli, Dist – Singrauli  486889  Singrauli",India
93,GC0018024,"Next to Big Bazaar, 395007 Surat",India
94,GC0018024,"A/19/1, GIDC Industrial Estate 394510 Surat",India
95,GC0018024,"Plot number - 2 75/1, Ghodbunder Road, Patlipada, Thane (West ) 400607 Thane",India
96,GC0035825,"NH-544, Marathakkara 680306 Thrissur",India
97,GC0002537,"Plot No:45 A, Industrial Development Area,Veli, Titanium  P.O. 695 021 Trivandrum",India
98,GC0002537,"Vaishnavi Tower,Byepass Road, Ambalathara 695026 Trivandrum",India
99,GC0018024,"Next to Gujarat Public School, Near Kalali Railway Crossing, Atladra 390012 Vadodara",India
100,GC0002538,"Survey No. 250/11, NH-5 521104 Vijayawada",India
0,GC0002548,Jl. Soekarno-Hatta Km. 2.5 No. 59 76126 Balikpapan,Indonesia
1,GC0002540,Jl. Soekarno-Hatta Km. 6 No. 727 40286 Bandung,Indonesia
2,GC0002550,Jl. Jend. A. Yani Km. 9.2 No. 38 70654 Banjarmasin,Indonesia
3,GC0011660,Jl. Raya By Pass / I Gusti Ngurah Rai No. 14 s/d 16 Tuban 80362 Denpasar,Indonesia
4,GC0025745,Jl. Raya Bekasi KM 23.5 RW. 03 Cakung 13910 Jakarta,Indonesia
5,GC0015770,Jl. Garuda No. 19 Gunung Sahari Selatan 10610 Jakarta,Indonesia
6,GC0045816,Jl. DI. Panjaitan No.12 13410 Jakarta,Indonesia
7,GC0011660,Jl. Daan Magot Km. 1 No. 99 11510 Jakarta Barat,Indonesia
8,GC0002541,Jl. Jend Sudirman Kav. 7 - 8 10220 Jakarta Pusat,Indonesia
9,GC0002554,Jl. T.B. Simatupang Kav. 5 12430 Jakarta Selatan,Indonesia
10,GC0010732,Jl. Denpasar Raya Blok D-2 Kav. 12 12940 Jakarta Selatan,Indonesia
11,GC0002544,Jl. Mampang Prapatan Raya No. 69 - 70 12790 Jakarta Selatan,Indonesia
